id_alg,param_1,param_2,param_3,id_dataset,param_4,mean_ind,std_ind,ind_0,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9
10,10,0,5,7,4,0.8016666666666665,0.0507991688470938,0.8,0.825,0.775,0.8166666666666667,0.75,0.8,0.8916666666666666,0.7000000000000001,0.8,0.8583333333333333
11,5,1,5,7,4,0.7849999999999999,0.0476969600708472,0.6916666666666667,0.8,0.8,0.8166666666666667,0.8,0.7333333333333334,0.8083333333333333,0.8416666666666667,0.725,0.8333333333333334
12,10,1,5,7,4,0.8300000000000001,0.0665832811847938,0.8,0.7833333333333334,0.8083333333333333,0.9,0.7916666666666666,0.8,0.9583333333333331,0.7666666666666668,0.7666666666666668,0.925
1,-1,0,5,8,60,0.5809523809523809,0.1340198101916636,0.4017857142857143,0.5892857142857143,0.4553571428571428,0.5714285714285714,0.7857142857142858,0.7142857142857143,0.5416666666666667,0.7708333333333335,0.5833333333333334,0.3958333333333333
2,-1,1,5,8,60,0.5663690476190475,0.1166123689244318,0.6160714285714286,0.5892857142857143,0.4553571428571428,0.5714285714285714,0.6428571428571428,0.6428571428571428,0.5416666666666667,0.7708333333333335,0.5208333333333334,0.3125
3,-1,0,10,8,60,0.5252976190476191,0.1020902746494715,0.6607142857142857,0.6696428571428572,0.3839285714285714,0.5,0.5,0.6428571428571428,0.3958333333333333,0.5833333333333334,0.4375,0.4791666666666667
4,-1,1,10,8,60,0.4827380952380952,0.1391177253142051,0.8035714285714286,0.5357142857142857,0.3214285714285714,0.5,0.3571428571428571,0.6428571428571428,0.375,0.4375,0.4375,0.4166666666666666
5,5,0,0,8,60,0.5413690476190476,0.1290270394107102,0.5357142857142857,0.5803571428571428,0.4464285714285714,0.3571428571428571,0.5714285714285714,0.7142857142857143,0.5416666666666667,0.6458333333333334,0.7083333333333334,0.3125
6,10,0,0,8,60,0.5764880952380953,0.1366525238451256,0.6785714285714286,0.6071428571428571,0.5178571428571428,0.4285714285714285,0.8571428571428572,0.5714285714285714,0.3958333333333333,0.7291666666666667,0.4791666666666667,0.5
7,5,1,0,8,60,0.5485119047619048,0.1327597809533275,0.6785714285714286,0.5267857142857143,0.4553571428571428,0.5,0.7142857142857143,0.7142857142857143,0.4166666666666666,0.6458333333333334,0.5416666666666667,0.2916666666666667
8,10,1,0,8,60,0.580654761904762,0.1474968892596377,0.7410714285714286,0.5357142857142857,0.4553571428571428,0.3571428571428571,0.8571428571428572,0.7142857142857143,0.4583333333333333,0.6458333333333334,0.5625,0.4791666666666667
9,5,0,5,8,60,0.5663690476190475,0.1163385966735189,0.7232142857142857,0.5178571428571428,0.4375,0.4285714285714285,0.6428571428571428,0.6428571428571428,0.7291666666666667,0.6458333333333334,0.4375,0.4583333333333333
10,10,0,5,8,60,0.5863095238095237,0.1258474673325355,0.6696428571428572,0.5267857142857143,0.5178571428571428,0.5,0.5714285714285715,0.7857142857142857,0.5416666666666667,0.7083333333333334,0.7083333333333334,0.3333333333333333
11,5,1,5,8,60,0.5556547619047618,0.1072093874128245,0.6160714285714286,0.5267857142857143,0.3928571428571428,0.3571428571428571,0.6428571428571429,0.5,0.6875,0.6458333333333334,0.5416666666666667,0.6458333333333334
12,10,1,5,8,60,0.5916666666666666,0.1274476905722483,0.6696428571428572,0.4017857142857143,0.5178571428571428,0.4285714285714285,0.6428571428571428,0.7142857142857143,0.625,0.8125,0.6458333333333334,0.4583333333333333
1,-1,0,5,8,1,0.6110119047619047,0.0930082142582102,0.5267857142857143,0.3928571428571428,0.6696428571428572,0.7142857142857143,0.6428571428571428,0.6428571428571429,0.6666666666666666,0.5833333333333334,0.7083333333333334,0.5625
2,-1,1,5,8,1,0.6083333333333333,0.1056124160612939,0.5089285714285715,0.3928571428571428,0.7321428571428571,0.7142857142857143,0.7142857142857143,0.5,0.6666666666666666,0.5833333333333334,0.625,0.6458333333333334
3,-1,0,10,8,1,0.5446428571428571,0.1226537167816891,0.5267857142857143,0.4464285714285714,0.5178571428571428,0.5714285714285714,0.4285714285714285,0.6428571428571428,0.6666666666666666,0.2916666666666667,0.6458333333333334,0.7083333333333334
4,-1,1,10,8,1,0.5511904761904762,0.1493608833309034,0.5892857142857143,0.4464285714285714,0.5803571428571428,0.5714285714285714,0.4285714285714285,0.5,0.7291666666666667,0.2291666666666666,0.7291666666666667,0.7083333333333334
5,5,0,0,8,1,0.6032738095238095,0.1321981464127466,0.5714285714285714,0.3839285714285714,0.7857142857142857,0.4999999999999999,0.4285714285714285,0.5714285714285715,0.7916666666666667,0.6458333333333334,0.7083333333333334,0.6458333333333334
6,10,0,0,8,1,0.6193452380952381,0.1122418460340607,0.5892857142857143,0.3839285714285714,0.6607142857142857,0.5714285714285714,0.5714285714285714,0.5,0.75,0.7291666666666667,0.7291666666666667,0.7083333333333334
7,5,1,0,8,1,0.5738095238095238,0.1124889765322356,0.5178571428571428,0.4553571428571428,0.5982142857142857,0.4285714285714285,0.5,0.5714285714285714,0.7916666666666667,0.6458333333333334,0.7291666666666667,0.5
8,10,1,0,8,1,0.5654761904761905,0.0954239258445321,0.5089285714285715,0.5267857142857143,0.5982142857142857,0.4999999999999999,0.5714285714285714,0.4285714285714285,0.7916666666666667,0.5833333333333334,0.6458333333333334,0.5
9,5,0,5,8,1,0.6324404761904762,0.120601833717064,0.5982142857142857,0.6071428571428571,0.7142857142857143,0.6428571428571428,0.5,0.4285714285714285,0.875,0.75,0.5625,0.6458333333333334
10,10,0,5,8,1,0.6550595238095238,0.1399724244991898,0.5982142857142857,0.3928571428571428,0.7321428571428571,0.5714285714285714,0.6428571428571429,0.5714285714285715,0.9375,0.6041666666666667,0.7916666666666667,0.7083333333333334
11,5,1,5,8,1,0.5922619047619048,0.0976172328518887,0.3839285714285714,0.5178571428571428,0.5892857142857143,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.6875,0.5625,0.7708333333333335,0.625
12,10,1,5,8,1,0.5848214285714286,0.0735094948515723,0.5267857142857143,0.4553571428571428,0.6607142857142857,0.5714285714285714,0.5,0.5714285714285714,0.6458333333333334,0.5833333333333334,0.625,0.7083333333333334
1,-1,0,5,8,2,0.6035714285714285,0.1004859930898642,0.5357142857142857,0.5803571428571428,0.5982142857142857,0.5,0.5,0.5714285714285714,0.5208333333333334,0.6875,0.8125,0.7291666666666667
2,-1,1,5,8,2,0.6151785714285715,0.1231729427994171,0.5357142857142857,0.6517857142857143,0.5267857142857143,0.4285714285714285,0.4285714285714285,0.6428571428571429,0.7083333333333334,0.6875,0.8125,0.7291666666666667
3,-1,0,10,8,2,0.5889880952380953,0.1216053364432413,0.6696428571428572,0.5892857142857143,0.5982142857142857,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.6458333333333334,0.5416666666666667,0.875,0.5416666666666667
4,-1,1,10,8,2,0.5720238095238095,0.0913142576534116,0.5357142857142857,0.5892857142857143,0.7232142857142857,0.4285714285714285,0.5714285714285714,0.6428571428571428,0.5,0.4791666666666667,0.7083333333333334,0.5416666666666667
5,5,0,0,8,2,0.5952380952380952,0.1407017458758668,0.5892857142857143,0.6517857142857143,0.4464285714285714,0.6428571428571428,0.5,0.6428571428571428,0.4166666666666666,0.5,0.9375,0.625
6,10,0,0,8,2,0.5809523809523809,0.1193062666450131,0.4642857142857143,0.4553571428571428,0.5267857142857143,0.5,0.5714285714285714,0.5,0.625,0.6458333333333334,0.875,0.6458333333333334
7,5,1,0,8,2,0.530952380952381,0.1170910648184457,0.6071428571428571,0.5267857142857143,0.4553571428571428,0.5714285714285715,0.4285714285714286,0.4285714285714285,0.4166666666666666,0.6458333333333334,0.7916666666666667,0.4375
8,10,1,0,8,2,0.5866071428571428,0.1451908222246731,0.5357142857142857,0.4642857142857143,0.4553571428571428,0.5,0.6428571428571428,0.6428571428571428,0.3541666666666667,0.6875,0.875,0.7083333333333334
9,5,0,5,8,2,0.5675595238095238,0.1183764562845768,0.4553571428571428,0.3928571428571428,0.5892857142857143,0.7142857142857143,0.6428571428571428,0.7142857142857143,0.4166666666666666,0.5416666666666667,0.7083333333333334,0.5
10,10,0,5,8,2,0.6458333333333333,0.1480157400314309,0.4553571428571428,0.7232142857142857,0.6517857142857143,0.5714285714285715,0.5714285714285715,0.7142857142857143,0.5833333333333334,0.4791666666666667,1.0,0.7083333333333334
11,5,1,5,8,2,0.5922619047619049,0.1530699638472536,0.5267857142857143,0.7857142857142857,0.5267857142857143,0.2857142857142857,0.5714285714285715,0.6428571428571429,0.5625,0.6875,0.8541666666666666,0.4791666666666667
12,10,1,5,8,2,0.6181547619047619,0.1242612096121944,0.5267857142857143,0.5267857142857143,0.6517857142857143,0.5,0.5,0.6428571428571428,0.5833333333333334,0.6875,0.9375,0.625
1,-1,0,5,8,3,0.5860119047619048,0.1364994647726501,0.5267857142857143,0.4821428571428571,0.6607142857142857,0.5,0.5714285714285715,0.7857142857142858,0.7916666666666667,0.6041666666666667,0.625,0.3125
2,-1,1,5,8,3,0.5883928571428572,0.1282876194090871,0.5267857142857143,0.4107142857142856,0.5892857142857143,0.5,0.7142857142857143,0.6428571428571429,0.7916666666666667,0.7083333333333334,0.625,0.375
3,-1,0,10,8,3,0.4782738095238096,0.1297499584933457,0.5446428571428572,0.2678571428571428,0.3214285714285714,0.3571428571428571,0.4285714285714285,0.5714285714285715,0.5208333333333334,0.7291666666666667,0.5416666666666667,0.5
4,-1,1,10,8,3,0.5630952380952381,0.1364368297176439,0.6071428571428571,0.3928571428571428,0.3928571428571428,0.4285714285714285,0.5714285714285715,0.5714285714285714,0.6875,0.8541666666666666,0.625,0.5
5,5,0,0,8,3,0.549404761904762,0.1508855192167129,0.6607142857142857,0.5982142857142857,0.3214285714285714,0.5714285714285714,0.3571428571428571,0.7142857142857144,0.375,0.7083333333333334,0.4583333333333333,0.7291666666666667
6,10,0,0,8,3,0.5642857142857143,0.1036312771800933,0.3839285714285714,0.5267857142857143,0.4642857142857143,0.5,0.5,0.6428571428571428,0.7291666666666667,0.5625,0.6875,0.6458333333333334
7,5,1,0,8,3,0.5809523809523809,0.1080795693489643,0.4642857142857143,0.5982142857142857,0.5089285714285715,0.5,0.4285714285714285,0.6428571428571428,0.7916666666666667,0.7083333333333334,0.5416666666666667,0.625
8,10,1,0,8,3,0.606547619047619,0.0825086747311802,0.6607142857142857,0.5892857142857143,0.5178571428571428,0.6428571428571428,0.4285714285714285,0.6428571428571429,0.6041666666666667,0.7083333333333334,0.5625,0.7083333333333334
9,5,0,5,8,3,0.6354166666666666,0.0815633674400663,0.6607142857142857,0.6517857142857143,0.5267857142857143,0.5714285714285714,0.6428571428571429,0.5714285714285715,0.7291666666666667,0.7708333333333335,0.5208333333333334,0.7083333333333334
10,10,0,5,8,3,0.6202380952380954,0.0973100510314635,0.3928571428571428,0.7410714285714286,0.6517857142857143,0.6428571428571428,0.6428571428571428,0.7142857142857143,0.6458333333333334,0.6875,0.5416666666666667,0.5416666666666667
11,5,1,5,8,3,0.562797619047619,0.1100100007049452,0.4642857142857143,0.5982142857142857,0.5178571428571428,0.6428571428571428,0.4285714285714285,0.6428571428571428,0.7291666666666667,0.4791666666666667,0.7083333333333334,0.4166666666666666
12,10,1,5,8,3,0.5318452380952381,0.1018974776268383,0.3214285714285714,0.5357142857142857,0.5267857142857143,0.5714285714285714,0.4285714285714286,0.6428571428571428,0.6041666666666667,0.5416666666666667,0.4583333333333333,0.6875
1,-1,0,5,8,4,0.5815476190476192,0.1412559071066304,0.5178571428571428,0.5357142857142857,0.5892857142857143,0.6428571428571428,0.2857142857142857,0.7857142857142858,0.5,0.5,0.7708333333333335,0.6875
2,-1,1,5,8,4,0.5330357142857143,0.1229094601830727,0.5178571428571428,0.5357142857142857,0.4642857142857143,0.5,0.2857142857142857,0.7142857142857143,0.5208333333333334,0.4375,0.6666666666666667,0.6875
3,-1,0,10,8,4,0.5711309523809525,0.1300254668278854,0.5267857142857143,0.5357142857142857,0.4642857142857143,0.7142857142857144,0.3571428571428571,0.5714285714285715,0.5,0.5625,0.625,0.8541666666666666
4,-1,1,10,8,4,0.6008928571428571,0.1182821371717763,0.5267857142857143,0.5982142857142857,0.5267857142857143,0.7142857142857144,0.4285714285714285,0.7142857142857143,0.4375,0.5625,0.7291666666666667,0.7708333333333335
5,5,0,0,8,4,0.5011904761904762,0.1363095238095238,0.4464285714285714,0.6696428571428572,0.5892857142857143,0.2857142857142857,0.3571428571428571,0.6428571428571428,0.375,0.4166666666666666,0.5416666666666667,0.6875
6,10,0,0,8,4,0.5886904761904763,0.1396388482353959,0.5178571428571428,0.5982142857142857,0.4642857142857143,0.5714285714285715,0.4285714285714285,0.7857142857142858,0.4583333333333334,0.5,0.7083333333333334,0.8541666666666666
7,5,1,0,8,4,0.5226190476190476,0.1077380952380952,0.6607142857142857,0.4732142857142857,0.3303571428571428,0.5,0.4285714285714285,0.5,0.4375,0.6041666666666667,0.6875,0.6041666666666667
8,10,1,0,8,4,0.5788690476190478,0.1080504712471662,0.5178571428571428,0.6071428571428571,0.5892857142857143,0.5,0.4285714285714286,0.5,0.5208333333333334,0.5833333333333334,0.7708333333333335,0.7708333333333335
9,5,0,5,8,4,0.5877976190476192,0.1354428284513859,0.6517857142857143,0.5982142857142857,0.2678571428571428,0.5,0.5,0.7142857142857143,0.5625,0.625,0.6875,0.7708333333333335
10,10,0,5,8,4,0.6217261904761905,0.117334776124594,0.7232142857142857,0.6696428571428572,0.5357142857142857,0.4285714285714285,0.5,0.7142857142857143,0.5833333333333334,0.5833333333333334,0.625,0.8541666666666666
11,5,1,5,8,4,0.6011904761904762,0.0939835526210054,0.6517857142857143,0.7321428571428571,0.5267857142857143,0.6428571428571428,0.4285714285714285,0.5714285714285714,0.5625,0.5,0.6875,0.7083333333333334
12,10,1,5,8,4,0.6333333333333333,0.0925571313425296,0.5803571428571428,0.5892857142857143,0.5357142857142857,0.6428571428571428,0.5714285714285715,0.6428571428571429,0.5,0.7916666666666667,0.7708333333333335,0.7083333333333334
OBLQ_1,-1,-,5,1,60,0.91,0.0830662386291807,0.8,0.9,0.8,1.0,1.0,0.8,0.9,0.9,1.0,1.0
OBLQ_2,-1,-,10,1,60,0.91,0.0830662386291807,0.8,0.9,0.8,1.0,1.0,0.8,0.9,0.9,1.0,1.0
OBLQ_1,-1,-,5,1,1,0.9200000000000002,0.0599999999999999,1.0,0.9,0.9,0.9,0.9,0.9,1.0,1.0,0.8,0.9
OBLQ_2,-1,-,10,1,1,0.9200000000000002,0.0599999999999999,1.0,0.9,0.9,0.9,0.9,0.9,1.0,1.0,0.8,0.9
OBLQ_1,-1,-,5,1,2,0.93,0.0640312423743284,0.9,1.0,1.0,0.9,0.9,0.9,0.9,1.0,0.8,1.0
OBLQ_2,-1,-,10,1,2,0.93,0.0640312423743284,0.9,1.0,1.0,0.9,0.9,0.9,0.9,1.0,0.8,1.0
OBLQ_1,-1,-,5,1,3,0.89,0.1135781669160054,0.9,0.8,1.0,1.0,1.0,0.7000000000000001,1.0,0.9,0.7000000000000002,0.9
OBLQ_2,-1,-,10,1,3,0.89,0.1135781669160054,0.9,0.8,1.0,1.0,1.0,0.7000000000000001,1.0,0.9,0.7000000000000002,0.9
OBLQ_1,-1,-,5,1,4,0.9000000000000001,0.0999999999999999,1.0,1.0,0.8,0.9,1.0,1.0,0.7000000000000002,0.9,0.8,0.9
OBLQ_2,-1,-,10,1,4,0.9000000000000001,0.0999999999999999,1.0,1.0,0.8,0.9,1.0,1.0,0.7000000000000002,0.9,0.8,0.9
OBLQ_1,-1,-,5,2,60,0.6794387464387464,0.0572341401253342,0.6262962962962961,0.7462962962962963,0.7448148148148148,0.6222222222222222,0.7318518518518519,0.7503703703703704,0.6777777777777778,0.6762962962962963,0.6207692307692309,0.5976923076923077
OBLQ_2,-1,-,10,2,60,0.6794387464387464,0.0572341401253342,0.6262962962962961,0.7462962962962963,0.7448148148148148,0.6222222222222222,0.7318518518518519,0.7503703703703704,0.6777777777777778,0.6762962962962963,0.6207692307692309,0.5976923076923077
OBLQ_1,-1,-,5,2,1,0.6631623931623932,0.0461951347098,0.7248148148148149,0.6433333333333333,0.6077777777777778,0.6348148148148148,0.7362962962962963,0.6977777777777777,0.6292592592592592,0.5937037037037037,0.6869230769230769,0.6769230769230768
OBLQ_2,-1,-,10,2,1,0.6631623931623932,0.0461951347098,0.7248148148148149,0.6433333333333333,0.6077777777777778,0.6348148148148148,0.7362962962962963,0.6977777777777777,0.6292592592592592,0.5937037037037037,0.6869230769230769,0.6769230769230768
OBLQ_1,-1,-,5,2,2,0.660074074074074,0.0367432136520821,0.6607407407407406,0.6477777777777778,0.6377777777777778,0.6507407407407407,0.6477777777777778,0.7133333333333333,0.6307407407407407,0.7318518518518519,0.6015384615384616,0.6784615384615384
OBLQ_2,-1,-,10,2,2,0.660074074074074,0.0367432136520821,0.6607407407407406,0.6477777777777778,0.6377777777777778,0.6507407407407407,0.6477777777777778,0.7133333333333333,0.6307407407407407,0.7318518518518519,0.6015384615384616,0.6784615384615384
OBLQ_1,-1,-,5,2,3,0.6395242165242164,0.0445675318177977,0.6762962962962963,0.7133333333333333,0.6222222222222222,0.6007407407407408,0.6533333333333333,0.7033333333333333,0.5922222222222222,0.6022222222222222,0.6492307692307692,0.5823076923076923
OBLQ_2,-1,-,10,2,3,0.6395242165242164,0.0445675318177977,0.6762962962962963,0.7133333333333333,0.6222222222222222,0.6007407407407408,0.6533333333333333,0.7033333333333333,0.5922222222222222,0.6022222222222222,0.6492307692307692,0.5823076923076923
OBLQ_1,-1,-,5,2,4,0.6747293447293446,0.05588304091636,0.6862962962962964,0.5151851851851851,0.7133333333333333,0.6933333333333334,0.6933333333333334,0.6933333333333334,0.6692592592592593,0.7062962962962963,0.7176923076923077,0.6592307692307692
OBLQ_2,-1,-,10,2,4,0.6747293447293446,0.05588304091636,0.6862962962962964,0.5151851851851851,0.7133333333333333,0.6933333333333334,0.6933333333333334,0.6933333333333334,0.6692592592592593,0.7062962962962963,0.7176923076923077,0.6592307692307692
OBLQ_1,-1,-,5,3,60,0.7557070707070708,0.0963360637553746,0.7181818181818181,0.7636363636363637,0.7636363636363637,0.6681818181818181,0.5318181818181819,0.8090909090909092,0.7545454545454546,0.8611111111111112,0.7979797979797981,0.8888888888888888
OBLQ_2,-1,-,10,3,60,0.7557070707070708,0.0963360637553746,0.7181818181818181,0.7636363636363637,0.7636363636363637,0.6681818181818181,0.5318181818181819,0.8090909090909092,0.7545454545454546,0.8611111111111112,0.7979797979797981,0.8888888888888888
OBLQ_1,-1,-,5,3,1,0.6836363636363637,0.0967965099069712,0.6136363636363636,0.6227272727272727,0.7136363636363636,0.7136363636363636,0.5181818181818182,0.8590909090909091,0.8181818181818181,0.638888888888889,0.7171717171717171,0.6212121212121212
OBLQ_2,-1,-,10,3,1,0.6836363636363637,0.0967965099069712,0.6136363636363636,0.6227272727272727,0.7136363636363636,0.7136363636363636,0.5181818181818182,0.8590909090909091,0.8181818181818181,0.638888888888889,0.7171717171717171,0.6212121212121212
OBLQ_1,-1,-,5,3,2,0.6976262626262626,0.0824186254027835,0.6636363636363637,0.7636363636363637,0.6636363636363637,0.6136363636363636,0.6681818181818181,0.8090909090909092,0.759090909090909,0.8333333333333333,0.6060606060606062,0.5959595959595959
OBLQ_2,-1,-,10,3,2,0.6976262626262626,0.0824186254027835,0.6636363636363637,0.7636363636363637,0.6636363636363637,0.6136363636363636,0.6681818181818181,0.8090909090909092,0.759090909090909,0.8333333333333333,0.6060606060606062,0.5959595959595959
OBLQ_1,-1,-,5,3,3,0.6889393939393939,0.0903666335340648,0.7136363636363636,0.8090909090909092,0.7136363636363636,0.759090909090909,0.7090909090909092,0.7681818181818182,0.5681818181818181,0.5555555555555555,0.7424242424242425,0.5505050505050505
OBLQ_2,-1,-,10,3,3,0.6889393939393939,0.0903666335340648,0.7136363636363636,0.8090909090909092,0.7136363636363636,0.759090909090909,0.7090909090909092,0.7681818181818182,0.5681818181818181,0.5555555555555555,0.7424242424242425,0.5505050505050505
OBLQ_1,-1,-,5,3,4,0.6565656565656565,0.0753348475215608,0.6681818181818181,0.4818181818181818,0.7545454545454546,0.6181818181818182,0.759090909090909,0.6181818181818182,0.6681818181818181,0.638888888888889,0.6515151515151516,0.7070707070707071
OBLQ_2,-1,-,10,3,4,0.6565656565656565,0.0753348475215608,0.6681818181818181,0.4818181818181818,0.7545454545454546,0.6181818181818182,0.759090909090909,0.6181818181818182,0.6681818181818181,0.638888888888889,0.6515151515151516,0.7070707070707071
OBLQ_1,-1,-,5,4,60,0.9954055220017256,0.0089250307534596,1.0,1.0,0.9704486626402072,1.0,1.0,1.0,1.0,0.9918032786885246,0.9918032786885246,1.0
OBLQ_2,-1,-,10,4,60,0.9954055220017256,0.0089250307534596,1.0,1.0,0.9704486626402072,1.0,1.0,1.0,1.0,0.9918032786885246,0.9918032786885246,1.0
OBLQ_1,-1,-,5,4,1,0.9952329594477998,0.0054226512704584,1.0,1.0,0.9934210526315788,0.9852243313201036,0.986842105263158,0.9934210526315788,1.0,1.0,0.9934210526315788,1.0
OBLQ_2,-1,-,10,4,1,0.9952329594477998,0.0054226512704584,1.0,1.0,0.9934210526315788,0.9852243313201036,0.986842105263158,0.9934210526315788,1.0,1.0,0.9934210526315788,1.0
OBLQ_1,-1,-,5,4,2,0.997053410351512,0.0036468719474078,0.9935064935064934,0.9918032786885246,1.0,0.9918032786885246,1.0,1.0,0.9934210526315788,1.0,1.0,1.0
OBLQ_2,-1,-,10,4,2,0.997053410351512,0.0036468719474078,0.9935064935064934,0.9918032786885246,1.0,0.9918032786885246,1.0,1.0,0.9934210526315788,1.0,1.0,1.0
OBLQ_1,-1,-,5,4,3,0.996225194132873,0.0050347176741657,1.0,0.9918032786885246,1.0,0.9934210526315788,1.0,0.9918032786885246,0.9852243313201036,1.0,1.0,1.0
OBLQ_2,-1,-,10,4,3,0.996225194132873,0.0050347176741657,1.0,0.9918032786885246,1.0,0.9934210526315788,1.0,0.9918032786885246,0.9852243313201036,1.0,1.0,1.0
OBLQ_1,-1,-,5,4,4,0.9963869715271786,0.0057279758348626,1.0,1.0,1.0,1.0,1.0,0.9852243313201036,0.9918032786885246,1.0,0.986842105263158,1.0
OBLQ_2,-1,-,10,4,4,0.9963869715271786,0.0057279758348626,1.0,1.0,1.0,1.0,1.0,0.9852243313201036,0.9918032786885246,1.0,0.986842105263158,1.0
OBLQ_1,-1,-,5,5,60,0.8546011959055437,0.0640154400159349,0.9130434782608696,0.7880434782608695,0.9583333333333331,0.875,0.8315217391304349,0.916083916083916,0.8391608391608392,0.8618881118881119,0.7237762237762237,0.8391608391608392
OBLQ_2,-1,-,10,5,60,0.8546011959055437,0.0640154400159349,0.9130434782608696,0.7880434782608695,0.9583333333333331,0.875,0.8315217391304349,0.916083916083916,0.8391608391608392,0.8618881118881119,0.7237762237762237,0.8391608391608392
OBLQ_1,-1,-,5,5,1,0.8569562683693117,0.0477172264753125,0.8846153846153846,0.8532608695652174,0.7898550724637681,0.9365942028985508,0.8097826086956521,0.854895104895105,0.8006993006993006,0.9230769230769232,0.8846153846153846,0.8321678321678321
OBLQ_2,-1,-,10,5,1,0.8569562683693117,0.0477172264753125,0.8846153846153846,0.8532608695652174,0.7898550724637681,0.9365942028985508,0.8097826086956521,0.854895104895105,0.8006993006993006,0.9230769230769232,0.8846153846153846,0.8321678321678321
OBLQ_1,-1,-,5,5,2,0.8665653187392319,0.0536111059468706,0.8411371237458194,0.914855072463768,0.8949275362318841,0.8315217391304349,0.7898550724637681,0.8461538461538461,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.7779720279720279
OBLQ_2,-1,-,10,5,2,0.8665653187392319,0.0536111059468706,0.8411371237458194,0.914855072463768,0.8949275362318841,0.8315217391304349,0.7898550724637681,0.8461538461538461,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.7779720279720279
OBLQ_1,-1,-,5,5,3,0.8631207560555387,0.0612172659374555,0.9180602006688964,0.914855072463768,0.8731884057971017,0.8731884057971017,0.934782608695652,0.8846153846153846,0.854895104895105,0.8234265734265734,0.7080419580419581,0.8461538461538461
OBLQ_2,-1,-,10,5,3,0.8631207560555387,0.0612172659374555,0.9180602006688964,0.914855072463768,0.8731884057971017,0.8731884057971017,0.934782608695652,0.8846153846153846,0.854895104895105,0.8234265734265734,0.7080419580419581,0.8461538461538461
OBLQ_1,-1,-,5,5,4,0.832526350461133,0.0538781092491803,0.8193979933110367,0.7681159420289854,0.8315217391304349,0.7282608695652175,0.7898550724637681,0.8706293706293706,0.9003496503496505,0.9003496503496505,0.854895104895105,0.8618881118881119
OBLQ_2,-1,-,10,5,4,0.832526350461133,0.0538781092491803,0.8193979933110367,0.7681159420289854,0.8315217391304349,0.7282608695652175,0.7898550724637681,0.8706293706293706,0.9003496503496505,0.9003496503496505,0.854895104895105,0.8618881118881119
OBLQ_1,-1,-,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_2,-1,-,10,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_1,-1,-,5,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_2,-1,-,10,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_1,-1,-,5,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_2,-1,-,10,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_1,-1,-,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_2,-1,-,10,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_1,-1,-,5,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_2,-1,-,10,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBLQ_1,-1,-,5,7,60,0.7883333333333333,0.0669991708074725,0.7833333333333334,0.7416666666666667,0.8083333333333333,0.7000000000000001,0.7083333333333334,0.875,0.875,0.8833333333333333,0.7833333333333334,0.725
OBLQ_2,-1,-,10,7,60,0.7883333333333333,0.0669991708074725,0.7833333333333334,0.7416666666666667,0.8083333333333333,0.7000000000000001,0.7083333333333334,0.875,0.875,0.8833333333333333,0.7833333333333334,0.725
OBLQ_1,-1,-,5,7,1,0.7633333333333334,0.0465772953749403,0.8,0.75,0.7916666666666666,0.7166666666666668,0.7333333333333334,0.7666666666666668,0.8083333333333333,0.8333333333333334,0.6666666666666667,0.7666666666666668
OBLQ_2,-1,-,10,7,1,0.7633333333333334,0.0465772953749403,0.8,0.75,0.7916666666666666,0.7166666666666668,0.7333333333333334,0.7666666666666668,0.8083333333333333,0.8333333333333334,0.6666666666666667,0.7666666666666668
OBLQ_1,-1,-,5,7,2,0.7374999999999999,0.1350025719919604,0.8083333333333333,0.6249999999999999,0.925,0.7416666666666667,0.575,0.7833333333333334,0.7833333333333334,0.8583333333333333,0.8166666666666667,0.4583333333333333
OBLQ_2,-1,-,10,7,2,0.7374999999999999,0.1350025719919604,0.8083333333333333,0.6249999999999999,0.925,0.7416666666666667,0.575,0.7833333333333334,0.7833333333333334,0.8583333333333333,0.8166666666666667,0.4583333333333333
